challenge_id;user_id;round_images;target_disease;target_image;success;selected_disease;selected_position;final_rank;time;shown_images;positive_feed;true_positive;negative_feed;true_negative
287_8;287;12;Alternaria;a1;True;Alternaria;1;[('Alternaria', 3), ('Penicillium', 2), ('Mucor', 1), ('Botrytis', 0)];81.407;['IMG_9419', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_5853', 'DSS_MX_1_BRAEBURN_0035', 'IMG_9580', 'IMG_2568', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_MX_1_FUJI_0001', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_9279', 'IMG_8072', 'IMG_5892', 'IMG_3067', 'IMG_4891', 'IMG_7451', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2281', 'DSS_GEOS_1_349', 'IMG_1831', 'DSS_MX_1_BRAEBURN_0040', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_FUJI_0063', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['IMG_9419', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_9580', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_4891', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];[];[]
287_9;287;12;Mucor;mr3;False;Penicillium;2;[('Botrytis', 2), ('Penicillium', 2), ('Mucor', 1), ('Alternaria', 0)];58.932;['18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_5892', 'IMG_6281', 'IMG_1831', 'DSS_MX_1_BRAEBURN_0020', 'IMG_8267', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_5853', 'DSS_MX_1_GOLD_0008', 'IMG_5866', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2281', 'IMG_7948', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_3047', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_3064', 'IMG_8067', 'DSS_GEOS_1_349', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_7451', 'IMG_9580', 'IMG_6438'];['DSS_MX_1_GOLD_0008', 'IMG_2281', 'IMG_7948', 'IMG_3047', 'DSS_GEOS_1_349'];['IMG_3047'];[];[]
287_10;287;12;Alternaria;a3;False;Penicillium;2;[('Alternaria', 3), ('Penicillium', 3), ('Botrytis', 1), ('Mucor', 1)];54.891;['18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_3064', 'IMG_2252', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_GOLD_0008', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_4974', 'IMG_6281', 'DSS_KA_1_102', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_8267', 'DSS_KA_1_107', 'DSS_KA_1_058', 'IMG_5866', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_2728', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_2039', 'IMG_3910', 'IMG_2669', 'DSS_GEOS_1_189', 'IMG_9944', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2'];['IMG_2252', 'IMG_4974', 'IMG_6281', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_5866', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_2669'];['18-DSS-KA-2-031_alternaria_fuji_outer_1', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', '18-DSS-BNL-1-001_alternaria_bonita_outer_4'];[];[]
287_11;287;12;Penicillium;pc3;False;Mucor;1;[('Mucor', 4), ('Botrytis', 2), ('Alternaria', 0), ('Penicillium', 0)];35.204;['DSS_MX_1_BRAEBURN_0035', 'IMG_6444', 'IMG_8067', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_3910', 'IMG_2039', 'IMG_3067', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_KA_1_049', 'IMG_6281', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_1831', 'IMG_7938', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_9279', 'IMG_8072', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2281', 'biosudtirol_483', 'DSS_MX_1_BRAEBURN_0020', 'IMG_2568', 'DSS_GEOS_1_349', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_KA_1_012'];['DSS_MX_1_BRAEBURN_0035', 'IMG_8067', 'IMG_3067', 'IMG_8072', 'DSS_MX_1_BRAEBURN_0020', 'DSS_KA_1_012'];[];[];[]
305_1;305;8;Alternaria;a1;False;Botrytis;1;[('Botrytis', 4.1), ('Penicillium', -1.6), ('Alternaria', -3.5), ('Mucor', -5.4)];89.911;['18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_3910', 'IMG_0027', 'IMG_9279', 'IMG_3064', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_7921', 'DSS_MX_1_GOLD_0010', 'IMG_2728', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_5892', 'DSS_GEOS_1_189', 'IMG_2568', 'IMG_9580', 'biosudtirol_063', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_MX_1_GOLD_0008', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0035', 'IMG_4891', 'IMG_2712', 'IMG_7938', 'IMG_8072', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1'];['IMG_3910', 'IMG_0027', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_7921', 'DSS_MX_1_GOLD_0010', 'DSS_GEOS_1_189', 'IMG_2568', 'IMG_8072'];['18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_9279', 'IMG_3064', 'IMG_2728', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_5892', 'IMG_9580', 'biosudtirol_063', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_MX_1_GOLD_0008', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0035', 'IMG_4891', 'IMG_2712', 'IMG_7938', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1'];['IMG_9279', 'IMG_3064', 'IMG_2728', 'IMG_5892', 'IMG_9580', 'biosudtirol_063', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0035', 'IMG_4891', 'IMG_2712', 'IMG_7938']
304_1;304;12;Alternaria;a3;False;Penicillium;4;[('Alternaria', 6), ('Botrytis', 6), ('Mucor', 6), ('Penicillium', 6)];41.235;['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_8072', 'IMG_6415', 'DSS_MX_1_BRAEBURN_0040', 'DSS_MX_1_FUJI_0021', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_KA_1_102', 'IMG_2281', 'IMG_2568', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'biosudtirol_024', 'IMG_2669', 'IMG_4891', 'IMG_3064', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_6441', 'IMG_8067', 'IMG_9580', 'DSS_KA_1_058', 'IMG_7948', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_5853'];['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_8072', 'IMG_6415', 'DSS_MX_1_BRAEBURN_0040', 'DSS_MX_1_FUJI_0021', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_KA_1_102', 'IMG_2281', 'IMG_2568', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'biosudtirol_024', 'IMG_2669', 'IMG_4891', 'IMG_3064', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_6441', 'IMG_8067', 'IMG_9580', 'DSS_KA_1_058', 'IMG_7948', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_5853'];['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];[];[]
294_1;294;4;Mucor;mr2;False;Penicillium;2;[('Mucor', 3), ('Penicillium', 2), ('Alternaria', 0), ('Botrytis', -0.9)];95.241;['IMG_6441', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_KA_1_107', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0040', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_GEOS_1_154', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_349', 'IMG_2568', 'IMG_9580', 'IMG_8394', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_9279', 'IMG_0175', 'DSS_MX_1_FUJI_0015', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_7451', 'DSS_KA_1_058', 'IMG_6415', 'IMG_2281', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1'];['DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_BRAEBURN_0040', 'DSS_GEOS_1_349', 'DSS_MX_1_FUJI_0015', 'DSS_MX_1_BRAEBURN_0035'];['DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_BRAEBURN_0040', 'DSS_MX_1_BRAEBURN_0035'];['IMG_8394'];['IMG_8394']
294_2;294;12;Alternaria;a3;False;Penicillium;2;[('Mucor', 1), ('Penicillium', 1), ('Alternaria', 0), ('Botrytis', 0)];96.196;['DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_8067', 'DSS_MX_1_FUJI_0034', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0035', 'DSS_MX_1_GOLD_0008', 'IMG_5866', 'IMG_2975', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2252', 'IMG_8394', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_GEOS_1_349', 'DSS_KA_1_058', 'IMG_2568', 'DSS_MX_1_FUJI_0058', 'IMG_8072', 'IMG_3064', '18-DSS-KA-2-031_alternaria_fuji_outer_1', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_6281', 'IMG_3047', 'IMG_9944'];['IMG_2975', 'DSS_MX_1_FUJI_0058'];[];[];[]
294_3;294;4;Penicillium;pc3;False;Mucor;1;[('Mucor', 3), ('Penicillium', 1), ('Alternaria', 0), ('Botrytis', 0)];84.302;['18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_7948', 'IMG_9580', 'IMG_8072', 'IMG_2712', 'DSS_MX_1_FUJI_0034', 'IMG_6281', '18-DSS-KA-2-022_alternaria_fuji_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_8067', 'IMG_2669', 'IMG_9944', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_KA_1_107', 'DSS_MX_1_BRAEBURN_0035', 'biosudtirol_483', 'biosudtirol_024', 'IMG_3047', 'IMG_3910', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_GEOS_1_349', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_BRAEBURN_0040', 'IMG_7451'];['DSS_MX_1_FUJI_0034', 'IMG_2669', 'DSS_MX_1_BRAEBURN_0035', 'DSS_MX_1_BRAEBURN_0040'];['DSS_MX_1_FUJI_0034'];[];[]
294_4;294;12;Botrytis;bt3;False;Mucor;1;[('Mucor', 1), ('Penicillium', 1), ('Alternaria', 0), ('Botrytis', 0)];60.705;['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_3047', 'IMG_8072', 'IMG_8267', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_6444', 'DSS_KA_1_102', 'DSS_MX_1_GOLD_0008', 'IMG_6281', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_0175', 'DSS_KA_1_058', 'DSS_MX_1_FUJI_0031', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_9279', 'IMG_5853', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7451', 'IMG_2728', 'IMG_2039', 'IMG_2712', 'biosudtirol_024', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_2281'];['DSS_KA_1_058', 'IMG_2039'];[];[];[]
286_1;286;8;Alternaria;a2;True;Alternaria;1;[('Alternaria', 0.30000000000000016), ('Botrytis', -1.6), ('Mucor', -5.4), ('Penicillium', -5.4)];969.462;['18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_KA_1_102', 'IMG_9944', 'IMG_2281', 'DSS_GEOS_1_189', 'IMG_8906', 'IMG_3047', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_5892', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_2712', 'IMG_8072', 'IMG_3910', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_FUJI_0001', 'DSS_KA_1_012', 'IMG_7451', 'IMG_6444', 'IMG_2975', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_MX_1_BRAEBURN_0020', 'DSS_KA_1_107'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_8072', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_KA_1_107'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-KA-2-031_alternaria_fuji_outer_1', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1'];['18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_KA_1_102', 'IMG_9944', 'IMG_2281', 'DSS_GEOS_1_189', 'IMG_8906', 'IMG_3047', 'IMG_5892', 'IMG_2712', 'IMG_3910', 'DSS_MX_1_FUJI_0001', 'DSS_KA_1_012', 'IMG_7451', 'IMG_6444', 'IMG_2975', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_MX_1_BRAEBURN_0020'];['DSS_KA_1_102', 'IMG_9944', 'IMG_2281', 'DSS_GEOS_1_189', 'IMG_8906', 'IMG_3047', 'IMG_5892', 'IMG_2712', 'IMG_3910', 'DSS_MX_1_FUJI_0001', 'DSS_KA_1_012', 'IMG_7451', 'IMG_6444', 'IMG_2975', 'DSS_GEOS_1_154', 'DSS_MX_1_BRAEBURN_0020']
286_2;286;4;Penicillium;pc3;False;Mucor;1;[('Mucor', 0.29999999999999993), ('Penicillium', -1.6), ('Alternaria', -3.5), ('Botrytis', -3.5)];117.022;['IMG_0027', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_GEOS_1_189', 'IMG_6444', 'IMG_7451', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_1831', 'IMG_8072', 'IMG_9580', 'IMG_2252', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_KA_1_107', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_FUJI_0063', 'IMG_9279', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_FUJI_0015', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_5853', 'biosudtirol_024', 'IMG_2669', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['DSS_KA_1_058', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_FUJI_0063', 'IMG_5853', 'biosudtirol_024', 'IMG_2669'];['DSS_MX_1_FUJI_0063', 'biosudtirol_024'];['IMG_0027', 'DSS_GEOS_1_189', 'IMG_6444', 'IMG_7451', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_1831', 'IMG_8072', 'IMG_9580', 'IMG_2252', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_KA_1_107', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_9279', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_FUJI_0015', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['DSS_GEOS_1_189', 'IMG_7451', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_1831', 'IMG_8072', 'IMG_9580', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_KA_1_107', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_9279', 'DSS_MX_1_GOLD_0008', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2']
286_3;286;8;Mucor;mr1;False;Botrytis;1;[('Botrytis', 4.1), ('Mucor', -3.5), ('Penicillium', -3.5), ('Alternaria', -5.4)];92.685;['18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_9279', 'IMG_4891', 'IMG_8067', 'IMG_6438', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0020', 'IMG_2568', 'DSS_KA_1_058', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_7921', 'IMG_5853', 'IMG_2712', 'IMG_6415', 'IMG_8072', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_9419', 'DSS_GEOS_1_189', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_1831', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0063', 'IMG_2281'];['IMG_8067', 'IMG_2568', 'DSS_KA_1_058', 'IMG_7921', 'IMG_5853', 'IMG_8072', 'DSS_GEOS_1_189'];['DSS_KA_1_058'];['18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_9279', 'IMG_4891', 'IMG_6438', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_2712', 'IMG_6415', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_9419', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_1831', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0063', 'IMG_2281'];['18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_4891', 'IMG_6438', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_6415', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_9419', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0063', 'IMG_2281']
286_4;286;12;Alternaria;a1;False;Mucor;2;[('Penicillium', 0.29999999999999993), ('Mucor', 0.2999999999999998), ('Alternaria', -5.4), ('Botrytis', -5.4)];124.642;['18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_GOLD_0010', 'IMG_8267', 'DSS_MX_1_BRAEBURN_0040', 'IMG_9279', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_MX_1_FUJI_0034', 'IMG_6281', 'IMG_2568', 'IMG_9944', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9580', 'IMG_3047', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_GEOS_1_189', 'IMG_6444', 'IMG_9162', 'IMG_8394', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_1831', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2281', 'IMG_2669', 'IMG_6438'];['IMG_9944', 'IMG_9580', 'IMG_6444', 'IMG_1831', 'IMG_2669', 'IMG_6438'];[];['18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_GOLD_0010', 'IMG_8267', 'DSS_MX_1_BRAEBURN_0040', 'IMG_9279', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_MX_1_FUJI_0034', 'IMG_6281', 'IMG_2568', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_3047', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_GEOS_1_189', 'IMG_9162', 'IMG_8394', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2281'];['DSS_MX_1_GOLD_0010', 'IMG_8267', 'DSS_MX_1_BRAEBURN_0040', 'IMG_9279', 'DSS_MX_1_FUJI_0034', 'IMG_6281', 'IMG_2568', 'IMG_3047', 'DSS_GEOS_1_189', 'IMG_9162', 'IMG_8394', 'IMG_2281']
286_5;286;4;Botrytis;bt1;True;Botrytis;1;[('Botrytis', 4.1), ('Mucor', -3.5), ('Penicillium', -3.5), ('Alternaria', -5.4)];91.438;['IMG_2039', 'IMG_9279', 'IMG_2568', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_BRAEBURN_0040', 'IMG_7921', 'DSS_MX_1_GOLD_0010', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_8072', 'IMG_3047', 'IMG_0175', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_6444', 'IMG_7451', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_0027', 'IMG_3064', 'IMG_3910', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2281', 'IMG_7938', 'IMG_9580'];['IMG_2039', 'IMG_2568', 'DSS_MX_1_GOLD_0010', 'IMG_8072', 'IMG_7451', 'IMG_3064', 'IMG_3910'];['IMG_2568', 'DSS_MX_1_GOLD_0010', 'IMG_8072', 'IMG_7451', 'IMG_3910'];['IMG_9279', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_BRAEBURN_0040', 'IMG_7921', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_3047', 'IMG_0175', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_6444', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_0027', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2281', 'IMG_7938', 'IMG_9580'];['IMG_9279', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_BRAEBURN_0040', 'IMG_7921', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_3047', 'IMG_0175', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_6444', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_0027', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_7938', 'IMG_9580']
296_1;296;12;Mucor;mr2;False;Botrytis;1;[('Botrytis', 2.2), ('Mucor', 0.30000000000000004), ('Penicillium', 0.2999999999999998), ('Alternaria', -3.5)];94.152;['IMG_6281', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_MX_1_FUJI_0031', 'IMG_3067', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_1831', 'IMG_2281', 'IMG_6441', 'IMG_4891', 'IMG_7451', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2975', 'IMG_9580', 'IMG_6438', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_8072', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_189', 'IMG_9279', 'IMG_8267', 'DSS_MX_1_FUJI_0015', 'IMG_3047', 'IMG_5853', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['IMG_6281', 'DSS_MX_1_FUJI_0031', 'IMG_3067', 'IMG_2281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2975', 'IMG_8072', 'IMG_8267', 'DSS_MX_1_FUJI_0015', 'IMG_3047', 'IMG_5853'];['IMG_3067', 'IMG_2975', 'IMG_3047'];['18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_1831', 'IMG_6441', 'IMG_4891', 'IMG_7451', 'IMG_9580', 'IMG_6438', '18-DSS-KA-2-022_alternaria_fuji_outer_1', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_189', 'IMG_9279', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_6441', 'IMG_4891', 'IMG_7451', 'IMG_6438', '18-DSS-KA-2-022_alternaria_fuji_outer_1', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_189', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2']
